idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
85,0,in_cluster,0,0,10,2.439,4.394,0.713,1.827,3.410,0.177,-29.25,0.7522,0.6397,0.6919,0.5542,0.1829,0.9031,0.7336
86,0,in_cluster,0,0,10,2.311,4.054,0.709,1.700,3.410,0.177,-28.02,0.5169,0.6319,0.6949,0.5286,0.1551,0.9186,0.7332
87,0,in_cluster,0,0,10,2.548,4.068,0.706,1.882,3.410,0.177,-28.00,0.5799,0.6079,0.6957,0.4870,0.1118,0.9551,0.7336
88,0,in_cluster,0,0,10,2.889,3.971,0.773,2.125,3.410,0.177,-26.02,0.7439,0.5785,0.6807,0.6367,0.2576,0.9355,0.7336
89,0,in_cluster,0,0,10,3.370,4.066,0.866,2.383,3.410,0.177,-27.49,0.5833,0.5622,0.6600,0.5569,0.3766,0.9264,0.7319
90,0,in_cluster,0,0,10,3.360,4.310,0.912,2.273,3.410,0.177,-29.57,0.6783,0.5986,0.6788,0.7267,0.6432,0.9583,0.7345
91,0,in_cluster,0,0,2,3.420,5.316,0.850,2.805,3.712,0.136,-32.08,0.7942,0.6551,0.7201,0.7926,0.7121,0.9444,0.7348
92,0,in_cluster,0,0,10,2.589,4.731,0.677,2.164,3.410,0.177,-30.42,0.7139,0.6865,0.7373,0.6868,0.3882,0.9515,0.7335
93,0,in_cluster,0,0,1,3.030,4.056,0.911,1.714,3.634,0.131,-27.79,0.6784,0.7018,0.7421,0.6665,0.5193,0.9353,0.7292
94,0,in_cluster,0,0,1,3.456,3.778,1.023,2.053,3.634,0.131,-26.71,0.6283,0.7103,0.7414,0.7549,0.6877,0.9308,0.7247
95,0,in_cluster,0,0,1,3.175,4.508,0.783,2.387,3.634,0.131,-29.67,0.6423,0.6900,0.7254,0.5987,0.3599,0.9245,0.7258
96,0,in_cluster,0,0,10,3.319,4.690,0.714,2.667,3.410,0.177,-30.01,0.4314,0.5913,0.6794,0.5718,0.2468,0.9104,0.7277
97,0,in_cluster,0,0,2,3.068,4.672,0.768,2.038,3.712,0.136,-28.91,0.6883,0.5029,0.6489,0.5331,0.3081,0.9034,0.7311
98,0,in_cluster,0,0,2,3.551,5.326,0.795,2.346,3.712,0.136,-32.16,0.6908,0.5266,0.6550,0.6658,0.6238,0.8942,0.7323
99,0,in_cluster,0,0,10,2.784,4.763,0.824,1.878,3.410,0.177,-31.35,0.6967,0.5834,0.6773,0.6831,0.5101,0.9286,0.7302
100,0,in_cluster,0,0,10,2.563,4.429,0.764,1.750,3.410,0.177,-28.22,0.6538,0.6215,0.6982,0.5941,0.2917,0.9189,0.7258
101,0,in_cluster,0,0,2,3.166,3.563,0.886,2.042,3.712,0.136,-24.37,0.6613,0.5628,0.6675,0.6037,0.3398,0.9128,0.7247
102,0,in_cluster,0,0,10,3.379,4.088,0.860,2.337,3.410,0.177,-27.77,0.5355,0.5004,0.6485,0.6324,0.3461,0.9250,0.7247
103,0,in_cluster,0,0,10,2.934,4.427,0.857,2.006,3.410,0.177,-28.73,0.4787,0.5410,0.6613,0.5408,0.3004,0.8871,0.7258
104,0,in_cluster,0,0,2,3.069,4.221,0.776,2.403,3.712,0.136,-26.94,0.5002,0.6084,0.6924,0.6546,0.3747,0.8867,0.7258
105,0,in_cluster,0,0,10,2.789,4.347,0.684,2.260,3.410,0.177,-30.07,0.7474,0.6810,0.7256,0.7210,0.4856,0.9240,0.7247
106,0,in_cluster,0,0,2,3.564,4.103,0.720,2.968,3.712,0.136,-26.45,0.7080,0.6419,0.7067,0.7186,0.4315,0.8930,0.7247
107,0,in_cluster,0,0,2,2.785,4.433,0.769,1.829,3.712,0.136,-27.85,0.5457,0.5579,0.6616,0.5550,0.1649,0.9312,0.7291
108,0,in_cluster,0,0,2,2.842,5.078,0.698,2.060,3.712,0.136,-30.81,0.5433,0.5857,0.6663,0.4574,0.1383,0.9082,0.7328
109,0,in_cluster,0,0,2,3.135,4.173,0.833,2.046,3.712,0.136,-26.74,0.7081,0.5903,0.6582,0.6254,0.3630,0.8972,0.7318
110,0,in_cluster,0,0,10,3.393,3.857,0.922,2.311,3.410,0.177,-26.60,0.5600,0.5719,0.6548,0.6510,0.5286,0.9495,0.7258
111,0,in_cluster,0,0,10,3.255,4.533,0.902,2.522,3.410,0.177,-28.29,0.5404,0.6131,0.6891,0.6870,0.5559,0.9044,0.7300
112,0,in_cluster,0,0,2,2.613,3.873,0.820,1.479,3.712,0.136,-25.54,0.6132,0.6104,0.6987,0.5646,0.2475,0.8893,0.7301
113,0,in_cluster,0,0,2,2.683,3.756,0.797,1.535,3.712,0.136,-25.09,0.5203,0.5491,0.6650,0.4834,0.1754,0.9341,0.7268
114,0,in_cluster,0,0,2,2.563,4.608,0.743,1.759,3.712,0.136,-28.64,0.4004,0.5875,0.6808,0.4846,0.2154,0.9185,0.7282
115,0,in_cluster,0,0,2,2.595,3.739,0.725,1.864,3.712,0.136,-25.05,0.3826,0.6512,0.7162,0.4906,0.1753,0.9115,0.7313
116,0,in_cluster,0,0,2,3.384,4.066,0.787,2.657,3.712,0.136,-26.32,0.3647,0.5831,0.6793,0.5802,0.2097,0.9406,0.7292
117,0,in_cluster,0,0,2,2.788,3.498,0.860,1.507,3.712,0.136,-24.17,0.3749,0.5710,0.6658,0.4528,0.2367,0.9181,0.7225
118,0,in_cluster,0,0,2,2.820,3.907,0.837,1.891,3.712,0.136,-25.69,0.3088,0.6081,0.6886,0.4330,0.1079,0.9040,0.7215
119,0,in_cluster,0,0,2,2.698,3.971,0.769,1.828,3.712,0.136,-25.94,0.3438,0.5965,0.6891,0.3723,0.0601,0.8973,0.7215
120,0,in_cluster,0,0,2,2.585,3.987,0.823,1.459,3.712,0.136,-26.00,0.5547,0.6032,0.6868,0.4889,0.1822,0.8921,0.7225
121,0,in_cluster,0,0,2,2.604,3.606,0.748,1.879,3.712,0.136,-24.56,0.3862,0.6229,0.6956,0.4894,0.2408,0.9377,0.7225
122,0,in_cluster,0,0,1,2.707,3.830,0.873,1.302,3.634,0.131,-26.83,0.6717,0.6473,0.7153,0.5166,0.3838,0.9160,0.7225
123,0,in_cluster,0,0,1,3.210,3.279,0.934,1.873,3.634,0.131,-24.95,0.5378,0.6418,0.7071,0.6136,0.5000,0.8762,0.7225
124,0,in_cluster,0,0,2,3.436,3.865,0.776,2.753,3.712,0.136,-25.53,0.4447,0.5769,0.6694,0.5190,0.3008,0.8837,0.7225
125,0,in_cluster,0,0,2,2.923,4.280,0.872,1.824,3.712,0.136,-27.21,0.7282,0.5670,0.6623,0.6671,0.3395,0.8763,0.7247
126,0,in_cluster,0,0,2,3.481,4.482,0.812,2.881,3.712,0.136,-28.10,0.7063,0.6248,0.6943,0.7603,0.5948,0.8734,0.7275
127,0,in_cluster,0,0,2,2.610,4.020,0.613,2.308,3.712,0.136,-26.14,0.6190,0.6590,0.7172,0.4882,0.2223,0.8964,0.7275
128,0,in_cluster,0,0,2,3.259,4.063,0.722,2.659,3.712,0.136,-26.31,0.6538,0.6261,0.6988,0.6071,0.3105,0.9006,0.7279
129,0,in_cluster,0,0,2,3.659,4.515,0.952,2.560,3.712,0.136,-28.25,0.7786,0.5730,0.6604,0.7614,0.5647,0.8768,0.7289
130,0,in_cluster,0,0,2,4.133,4.555,0.996,2.775,3.712,0.136,-28.43,0.6699,0.5892,0.6632,0.7667,0.7205,0.9305,0.7268
131,0,beyond,0,0,2,4.724,5.233,1.038,3.209,3.712,0.136,-31.75,0.7330,0.5938,0.6790,0.8012,0.8031,0.8991,0.7244
132,0,in_cluster,0,0,2,4.251,4.678,1.052,2.801,3.712,0.136,-29.00,0.5357,0.5654,0.6724,0.7542,0.6942,0.9209,0.7239
133,0,in_cluster,0,0,2,3.844,5.055,0.996,2.686,3.712,0.136,-30.83,0.8017,0.5665,0.6716,0.8084,0.6952,0.9289,0.7239
134,0,in_cluster,0,0,2,3.703,6.011,0.953,2.825,3.712,0.136,-35.32,0.8969,0.6133,0.6980,0.8499,0.7822,0.8612,0.7268
135,0,in_cluster,0,0,2,3.585,5.687,0.794,3.194,3.712,0.136,-33.98,0.8813,0.6840,0.7370,0.8309,0.7990,0.9261,0.7282
136,0,in_cluster,0,0,1,4.085,4.843,1.113,2.596,3.634,0.131,-31.30,0.8823,0.7418,0.7693,0.8545,0.8918,0.9646,0.7247
137,0,in_cluster,0,0,1,4.420,4.621,1.112,3.027,3.634,0.131,-30.25,0.8710,0.7445,0.7675,0.8571,0.8835,0.9408,0.7220
138,0,in_cluster,0,0,2,4.160,5.241,0.784,3.619,3.712,0.136,-31.79,0.7364,0.6814,0.7204,0.8034,0.7337,0.9047,0.7239
139,0,in_cluster,0,0,2,3.230,4.977,0.894,2.137,3.712,0.136,-30.42,0.4944,0.6108,0.6780,0.7022,0.4247,0.9112,0.7268
140,0,in_cluster,0,0,2,2.627,4.549,0.790,1.570,3.712,0.136,-28.39,0.4335,0.6518,0.7021,0.4945,0.2108,0.8832,0.7244
141,0,in_cluster,0,0,2,2.377,4.327,0.686,1.815,3.712,0.136,-27.41,0.4004,0.7017,0.7412,0.5264,0.0978,0.8728,0.7220
142,0,in_cluster,0,0,1,2.461,4.790,0.801,1.494,3.634,0.131,-29.35,0.7361,0.7376,0.7660,0.6799,0.4237,0.8799,0.7225
143,0,in_cluster,0,0,1,3.127,3.947,0.995,1.746,3.634,0.131,-27.36,0.6909,0.7742,0.7945,0.7727,0.6121,0.8866,0.7225
144,0,in_cluster,0,0,1,3.123,4.453,0.939,1.960,3.634,0.131,-29.47,0.5286,0.7669,0.7803,0.7379,0.5254,0.8876,0.7225
145,0,in_cluster,0,0,1,2.936,5.752,0.779,2.162,3.634,0.131,-33.30,0.5959,0.7275,0.7382,0.7030,0.3294,0.8807,0.7257
146,0,in_cluster,0,0,2,2.458,5.358,0.625,1.979,3.712,0.136,-31.54,0.4510,0.6774,0.7016,0.5709,0.1455,0.8550,0.7291
147,0,in_cluster,0,0,2,2.163,4.981,0.708,1.322,3.712,0.136,-30.13,0.3668,0.6591,0.6790,0.4345,0.0436,0.8487,0.7292
148,0,in_cluster,0,0,2,2.060,4.875,0.671,1.357,3.712,0.136,-29.69,0.4796,0.6572,0.6755,0.5116,0.0928,0.8585,0.7268
149,0,in_cluster,0,0,2,2.371,4.799,0.578,2.277,3.712,0.136,-29.46,0.5568,0.6746,0.6989,0.5607,0.2314,0.8602,0.7256
150,0,in_cluster,0,0,1,2.585,5.182,0.830,1.429,3.634,0.131,-31.94,0.5258,0.7246,0.7287,0.6346,0.2864,0.8681,0.7275
151,0,in_cluster,0,0,1,2.784,5.447,0.857,1.771,3.634,0.131,-32.73,0.5804,0.7686,0.7589,0.7374,0.3663,0.8727,0.7286
152,0,in_cluster,0,0,2,2.949,6.385,0.429,2.890,3.712,0.136,-33.40,0.7247,0.7738,0.7481,0.7364,0.4415,0.8671,0.7292
153,0,in_cluster,0,0,2,3.128,6.608,0.586,2.789,3.712,0.136,-33.95,0.6680,0.6988,0.6570,0.7092,0.2701,0.8410,0.7288
154,0,in_cluster,0,0,2,2.072,6.670,0.632,1.421,3.712,0.136,-31.20,0.4206,0.6585,0.6496,0.5515,0.2227,0.8412,0.7256
155,0,in_cluster,0,0,2,2.088,6.150,0.510,1.917,3.712,0.136,-31.23,0.5665,0.7337,0.6986,0.6004,0.2179,0.8329,0.7239
156,0,in_cluster,0,0,1,2.628,6.155,0.820,1.582,3.634,0.131,-32.51,0.4976,0.7357,0.6901,0.5986,0.2580,0.8331,0.7219
157,0,in_cluster,0,0,2,2.651,6.237,0.540,2.407,3.712,0.136,-32.56,0.4081,0.7028,0.6579,0.4474,0.0736,0.8353,0.7219
158,0,in_cluster,0,0,2,2.651,6.615,0.692,2.028,3.712,0.136,-32.57,0.4780,0.6303,0.6334,0.5570,0.1548,0.8283,0.7225
159,0,in_cluster,0,0,2,2.061,6.813,0.664,1.069,3.712,0.136,-31.18,0.3822,0.6156,0.6296,0.4773,0.1532,0.8348,0.7258
160,0,in_cluster,0,0,2,1.954,6.393,0.630,1.218,3.712,0.136,-30.96,0.4311,0.6375,0.6384,0.5361,0.1254,0.8248,0.7258
161,0,in_cluster,0,0,2,2.486,5.283,0.593,2.276,3.712,0.136,-31.38,0.5564,0.6394,0.6519,0.4803,0.1790,0.8371,0.7225
162,0,in_cluster,0,0,1,2.997,5.692,0.908,1.878,3.634,0.131,-33.37,0.5966,0.6660,0.6677,0.5896,0.3282,0.8641,0.7225
163,0,in_cluster,0,0,2,2.936,5.753,0.594,2.784,3.712,0.136,-33.10,0.5395,0.6758,0.6677,0.5232,0.2593,0.8257,0.7247
164,0,in_cluster,0,0,2,3.376,5.749,0.850,2.577,3.712,0.136,-33.97,0.5990,0.6224,0.6438,0.7006,0.4014,0.8224,0.7258
165,0,in_cluster,0,0,2,3.472,4.941,0.939,2.166,3.712,0.136,-30.26,0.6840,0.5566,0.6277,0.7487,0.5269,0.8501,0.7292
166,0,in_cluster,0,0,2,3.455,4.971,0.903,2.074,3.712,0.136,-30.40,0.4795,0.5324,0.6307,0.6257,0.4939,0.8363,0.7302
167,0,in_cluster,0,0,10,3.417,6.429,0.743,2.901,3.410,0.177,-34.87,0.4532,0.5050,0.6281,0.5730,0.4525,0.8190,0.7282
168,0,in_cluster,0,0,2,3.490,6.207,0.777,2.506,3.712,0.136,-35.04,0.4933,0.5043,0.6280,0.5790,0.4719,0.8197,0.7255
169,0,in_cluster,0,0,2,2.651,5.342,0.822,1.540,3.712,0.136,-31.75,0.5377,0.5705,0.6493,0.4988,0.2564,0.8187,0.7246
170,0,in_cluster,0,0,2,2.559,5.133,0.765,1.808,3.712,0.136,-30.95,0.6204,0.6231,0.6736,0.5610,0.2724,0.8220,0.7268
171,0,in_cluster,0,0,2,2.664,4.674,0.619,2.632,3.712,0.136,-28.93,0.6102,0.6629,0.7019,0.5158,0.3871,0.8284,0.7292
