idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
25,0,in_cluster,0,0,12,3.396,3.646,0.793,2.690,4.105,0.089,-20.10,0.1461,0.6736,0.7331,0.4763,0.0131,0.9201,0.7654
26,0,in_cluster,0,0,8,3.291,3.957,0.913,1.789,4.275,0.073,-20.50,0.3320,0.6392,0.7220,0.6042,0.1406,0.9056,0.7854
27,0,in_cluster,0,0,8,3.250,4.127,0.890,1.884,4.275,0.073,-21.18,0.3383,0.6643,0.7318,0.5612,0.0997,0.9132,0.8060
28,0,in_cluster,0,0,8,3.020,3.620,0.882,1.575,4.275,0.073,-19.22,0.2809,0.7239,0.7558,0.5081,0.0616,0.9241,0.7605
29,0,in_cluster,0,0,12,3.211,3.880,0.754,2.720,4.105,0.089,-20.68,0.4203,0.7399,0.7700,0.6372,0.1076,0.9389,0.7575
30,0,in_cluster,0,8,12,3.163,3.165,0.049,2.425,3.369,0.123,-17.67,0.2759,0.7393,0.7726,0.5821,0.1300,0.9278,0.7571
31,0,in_cluster,0,8,12,3.245,3.658,0.052,3.014,3.369,0.123,-17.93,0.4006,0.7124,0.7555,0.5700,0.0676,0.9231,0.7565
32,0,in_cluster,0,0,12,3.182,3.914,0.752,2.530,4.105,0.089,-20.52,0.1290,0.6897,0.7458,0.5019,0.0075,0.9372,0.7565
33,0,in_cluster,0,0,12,3.651,4.200,0.751,3.158,4.105,0.089,-22.02,0.4938,0.7460,0.7822,0.6688,0.1265,0.9339,0.7575
34,0,in_cluster,0,0,12,3.344,3.492,0.745,2.831,4.105,0.089,-21.23,0.2981,0.7474,0.7802,0.6577,0.1705,0.9382,0.7616
35,0,in_cluster,0,12,8,3.379,3.405,0.918,2.865,3.369,0.123,-18.46,0.4506,0.7149,0.7492,0.6517,0.1319,0.9484,0.7588
36,0,in_cluster,0,0,12,3.209,3.511,0.779,2.511,4.105,0.089,-19.09,0.1978,0.6896,0.7420,0.4533,0.0040,0.9361,0.7577
37,0,in_cluster,0,0,8,2.981,4.725,0.825,1.655,4.275,0.073,-23.83,0.4095,0.7044,0.7506,0.6042,0.1369,0.9187,0.7563
38,0,in_cluster,0,0,8,2.914,5.061,0.786,1.850,4.275,0.073,-25.47,0.7236,0.7421,0.7744,0.7136,0.3050,0.9220,0.7571
39,0,in_cluster,0,0,8,3.371,3.620,0.902,1.883,4.275,0.073,-19.22,0.4788,0.7390,0.7692,0.6030,0.1725,0.9383,0.7588
40,0,in_cluster,0,0,8,3.097,3.275,0.915,1.269,4.275,0.073,-18.03,0.1793,0.6848,0.7286,0.4584,0.0152,0.9331,0.7567
41,0,in_cluster,0,0,8,2.568,5.344,0.791,0.996,4.275,0.073,-26.94,0.5611,0.6683,0.7078,0.5810,0.0962,0.9417,0.7563
42,0,in_cluster,0,0,8,2.946,4.877,0.805,1.714,4.275,0.073,-24.56,0.4475,0.6956,0.7324,0.5799,0.1017,0.9387,0.7566
43,0,in_cluster,0,0,8,3.131,3.847,0.855,1.880,4.275,0.073,-20.07,0.7337,0.7473,0.7799,0.7304,0.3100,0.9360,0.7571
44,0,in_cluster,0,0,8,3.222,4.344,0.814,2.278,4.275,0.073,-22.10,0.6737,0.7652,0.7911,0.7567,0.2902,0.9468,0.7563
45,0,in_cluster,0,0,8,3.205,4.040,0.820,2.166,4.275,0.073,-20.83,0.5387,0.7443,0.7600,0.7484,0.2535,0.9489,0.7561
46,0,in_cluster,0,0,8,3.242,4.046,0.842,2.134,4.275,0.073,-20.85,0.3426,0.7251,0.7410,0.6838,0.1752,0.9478,0.7562
47,0,in_cluster,0,0,8,3.061,4.065,0.873,1.501,4.275,0.073,-20.93,0.5038,0.7235,0.7433,0.5346,0.0746,0.9420,0.7560
48,0,in_cluster,0,0,12,2.967,4.714,0.709,2.363,4.105,0.089,-24.02,0.4150,0.7031,0.7285,0.5487,0.0196,0.9204,0.7559
49,0,in_cluster,0,0,8,2.695,5.687,0.802,1.298,4.275,0.073,-28.81,0.2946,0.7024,0.7294,0.5617,0.0516,0.9177,0.7558
50,0,in_cluster,0,0,8,2.772,5.141,0.814,1.286,4.275,0.073,-25.88,0.2596,0.7215,0.7446,0.5643,0.0576,0.9337,0.7556
51,0,in_cluster,0,0,12,2.859,4.579,0.686,2.295,4.105,0.089,-24.90,0.4036,0.6955,0.7281,0.5676,0.0818,0.9446,0.7556
52,0,in_cluster,0,0,12,2.870,5.178,0.670,2.332,4.105,0.089,-27.35,0.5209,0.6435,0.7017,0.5776,0.1368,0.9416,0.7551
53,0,in_cluster,0,0,8,2.934,5.742,0.818,1.504,4.275,0.073,-29.13,0.6115,0.6030,0.6791,0.5538,0.1116,0.9414,0.7537
54,0,in_cluster,0,0,12,3.251,5.493,0.682,2.769,4.105,0.089,-28.99,0.4349,0.6604,0.7088,0.5458,0.0383,0.9340,0.7373
55,0,in_cluster,0,0,8,3.153,4.594,0.857,1.783,4.275,0.073,-23.22,0.4729,0.7240,0.7467,0.6282,0.0668,0.9204,0.7363
56,0,in_cluster,0,0,12,3.535,4.409,0.747,2.954,4.105,0.089,-22.61,0.6104,0.7006,0.7275,0.6179,0.0744,0.9412,0.7367
57,0,in_cluster,0,0,12,3.062,4.221,0.745,2.415,4.105,0.089,-22.57,0.2159,0.6833,0.7102,0.4884,0.0191,0.9580,0.7370
58,0,in_cluster,0,0,8,3.450,5.310,0.810,2.508,4.275,0.073,-26.77,0.7449,0.7426,0.7546,0.7330,0.2209,0.9540,0.7376
59,0,in_cluster,0,0,8,2.976,5.141,0.769,2.097,4.275,0.073,-25.88,0.6963,0.7649,0.7772,0.7587,0.3162,0.9504,0.7368
60,0,in_cluster,0,0,8,3.250,4.462,0.832,2.174,4.275,0.073,-22.62,0.2327,0.7581,0.7606,0.6626,0.1310,0.9576,0.7364
61,0,in_cluster,0,0,8,3.222,4.416,0.836,2.024,4.275,0.073,-22.42,0.6449,0.7343,0.7273,0.7194,0.2249,0.9592,0.7377
62,0,in_cluster,0,0,12,3.058,4.905,0.697,2.516,4.105,0.089,-25.52,0.5696,0.6935,0.6941,0.6044,0.0412,0.9483,0.7371
63,0,in_cluster,0,0,8,2.931,5.196,0.837,1.370,4.275,0.073,-26.17,0.7225,0.6469,0.6723,0.6277,0.2205,0.9428,0.7362
64,0,in_cluster,0,0,8,2.883,5.684,0.796,1.596,4.275,0.073,-28.81,0.4743,0.6773,0.7008,0.5283,0.1007,0.9392,0.7366
65,0,in_cluster,0,0,12,2.898,5.261,0.682,2.428,4.105,0.089,-27.23,0.3603,0.7005,0.7234,0.6107,0.0637,0.9364,0.7368
66,0,in_cluster,0,0,8,2.895,5.152,0.824,1.616,4.275,0.073,-25.94,0.4334,0.6889,0.7169,0.5845,0.0948,0.9486,0.7365
67,0,in_cluster,0,0,12,3.010,5.059,0.703,2.453,4.105,0.089,-25.98,0.5774,0.6809,0.7121,0.5564,0.0284,0.9536,0.7355
68,0,in_cluster,0,0,12,3.225,4.876,0.722,2.644,4.105,0.089,-26.36,0.5855,0.6296,0.6779,0.6174,0.1022,0.9505,0.7347
69,0,in_cluster,0,0,12,3.520,5.508,0.711,3.159,4.105,0.089,-28.48,0.6791,0.6004,0.6694,0.5970,0.2115,0.9345,0.7352
70,0,in_cluster,0,0,12,3.158,4.669,0.737,2.634,4.105,0.089,-26.98,0.5591,0.6137,0.6822,0.5165,0.1120,0.9401,0.7359
71,0,in_cluster,0,0,12,3.265,4.675,0.734,2.678,4.105,0.089,-28.97,0.4126,0.6634,0.7066,0.5301,0.0455,0.9216,0.7349
72,0,in_cluster,0,0,12,3.036,4.243,0.747,2.363,4.105,0.089,-26.07,0.1292,0.6968,0.7312,0.4354,0.0020,0.9159,0.7344
73,0,in_cluster,0,0,12,3.277,3.861,0.787,2.525,4.105,0.089,-25.92,0.3337,0.6587,0.7049,0.5156,0.0308,0.9480,0.7345
74,0,in_cluster,0,0,12,3.366,5.121,0.730,2.919,4.105,0.089,-31.41,0.4628,0.6214,0.6769,0.4549,0.1026,0.9461,0.7336
75,0,in_cluster,0,0,12,3.445,5.836,0.684,3.135,4.105,0.089,-34.30,0.5406,0.6269,0.6805,0.5397,0.2055,0.9358,0.7332
76,0,in_cluster,0,0,12,3.519,5.008,0.740,3.059,4.105,0.089,-30.97,0.6196,0.6358,0.6812,0.5703,0.2951,0.9291,0.7309
77,0,in_cluster,0,0,12,3.757,6.076,0.705,3.431,4.105,0.089,-35.48,0.7992,0.6416,0.6838,0.7359,0.6598,0.9161,0.7316
78,0,in_cluster,0,0,1,3.707,5.291,0.914,2.099,4.852,0.020,-32.21,0.7376,0.6360,0.6845,0.6987,0.5462,0.9157,0.7302
79,0,in_cluster,0,0,12,3.126,4.181,0.775,2.383,4.105,0.089,-27.21,0.6489,0.6282,0.6866,0.6285,0.3884,0.9015,0.7313
80,0,in_cluster,0,0,4,3.306,5.003,0.725,2.842,4.153,0.088,-30.54,0.8814,0.6641,0.7150,0.8534,0.4042,0.8413,0.7323
81,0,in_cluster,0,0,12,2.967,5.090,0.876,1.717,4.105,0.089,-30.54,0.8668,0.6978,0.7395,0.8379,0.3921,0.8624,0.7302
82,0,in_cluster,0,0,12,2.860,3.177,0.794,1.891,4.105,0.089,-23.52,0.4935,0.6934,0.7340,0.5373,0.2547,0.9450,0.7319
83,0,in_cluster,0,0,12,2.834,4.154,0.776,1.857,4.105,0.089,-27.09,0.6989,0.6663,0.7194,0.6293,0.3268,0.9459,0.7336
84,0,in_cluster,0,0,12,2.533,4.302,0.771,1.320,4.105,0.089,-27.71,0.7436,0.6318,0.6980,0.6319,0.2807,0.9262,0.7332
85,0,in_cluster,0,0,12,2.684,4.160,0.811,1.479,4.105,0.089,-27.12,0.7522,0.6397,0.6919,0.5542,0.1829,0.9031,0.7336
86,0,in_cluster,0,0,12,2.631,3.619,0.816,1.306,4.105,0.089,-25.02,0.5169,0.6319,0.6949,0.5286,0.1551,0.9186,0.7332
87,0,in_cluster,0,0,12,2.680,3.681,0.817,1.372,4.105,0.089,-25.24,0.5799,0.6079,0.6957,0.4870,0.1118,0.9551,0.7336
88,0,in_cluster,0,0,12,2.993,3.561,0.881,1.605,4.105,0.089,-24.81,0.7439,0.5785,0.6807,0.6367,0.2576,0.9355,0.7336
89,0,in_cluster,0,0,12,3.357,4.069,0.858,2.332,4.105,0.089,-26.72,0.5833,0.5622,0.6600,0.5569,0.3766,0.9264,0.7319
90,0,in_cluster,0,0,12,3.379,4.516,0.854,2.367,4.105,0.089,-28.64,0.6783,0.5986,0.6788,0.7267,0.6432,0.9583,0.7345
91,0,in_cluster,0,0,12,3.644,4.552,0.837,2.649,4.105,0.089,-28.83,0.7942,0.6551,0.7201,0.7926,0.7121,0.9444,0.7348
92,0,in_cluster,0,0,12,2.923,4.381,0.788,1.983,4.105,0.089,-28.06,0.7139,0.6865,0.7373,0.6868,0.3882,0.9515,0.7335
93,0,in_cluster,0,0,12,2.968,4.084,0.785,2.104,4.105,0.089,-26.80,0.6784,0.7018,0.7421,0.6665,0.5193,0.9353,0.7292
94,0,in_cluster,0,0,12,3.266,4.059,0.771,2.533,4.105,0.089,-26.71,0.6283,0.7103,0.7414,0.7549,0.6877,0.9308,0.7247
95,0,in_cluster,0,0,12,3.010,3.756,0.794,2.083,4.105,0.089,-25.52,0.6423,0.6900,0.7254,0.5987,0.3599,0.9245,0.7258
96,0,in_cluster,0,0,12,3.203,4.292,0.831,2.204,4.105,0.089,-27.68,0.4314,0.5913,0.6794,0.5718,0.2468,0.9104,0.7277
97,0,in_cluster,0,0,12,3.074,4.729,0.817,2.008,4.105,0.089,-29.62,0.6883,0.5029,0.6489,0.5331,0.3081,0.9034,0.7311
98,0,in_cluster,0,0,1,3.542,5.637,0.897,1.307,4.852,0.020,-33.92,0.6908,0.5266,0.6550,0.6658,0.6238,0.8942,0.7323
99,0,in_cluster,0,0,12,2.937,4.693,0.809,1.775,4.105,0.089,-29.45,0.6967,0.5834,0.6773,0.6831,0.5101,0.9286,0.7302
100,0,in_cluster,0,0,12,2.761,4.300,0.835,1.259,4.105,0.089,-27.69,0.6538,0.6215,0.6982,0.5941,0.2917,0.9189,0.7258
101,0,in_cluster,0,0,12,3.194,3.202,0.922,1.710,4.105,0.089,-23.58,0.6613,0.5628,0.6675,0.6037,0.3398,0.9128,0.7247
102,0,in_cluster,0,0,12,3.417,4.306,0.858,2.354,4.105,0.089,-27.16,0.5355,0.5004,0.6485,0.6324,0.3461,0.9250,0.7247
103,0,in_cluster,0,0,12,3.095,4.121,0.851,1.849,4.105,0.089,-26.96,0.4787,0.5410,0.6613,0.5408,0.3004,0.8871,0.7258
104,0,in_cluster,0,0,12,3.394,3.888,0.882,2.245,4.105,0.089,-26.03,0.5002,0.6084,0.6924,0.6546,0.3747,0.8867,0.7258
105,0,in_cluster,0,0,12,2.897,3.629,0.829,1.734,4.105,0.089,-25.05,0.7474,0.6810,0.7256,0.7210,0.4856,0.9240,0.7247
106,0,in_cluster,0,0,12,3.410,3.763,0.871,2.393,4.105,0.089,-25.55,0.7080,0.6419,0.7067,0.7186,0.4315,0.8930,0.7247
107,0,in_cluster,0,0,12,2.832,4.336,0.844,1.428,4.105,0.089,-27.83,0.5457,0.5579,0.6616,0.5550,0.1649,0.9312,0.7291
108,0,in_cluster,0,0,12,2.914,4.995,0.788,1.902,4.105,0.089,-30.82,0.5433,0.5857,0.6663,0.4574,0.1383,0.9082,0.7328
109,0,in_cluster,0,0,12,3.106,4.020,0.848,1.901,4.105,0.089,-26.55,0.7081,0.5903,0.6582,0.6254,0.3630,0.8972,0.7318
110,0,in_cluster,0,0,12,3.392,3.760,0.887,2.189,4.105,0.089,-25.53,0.5600,0.5719,0.6548,0.6510,0.5286,0.9495,0.7258
111,0,in_cluster,0,0,12,3.456,3.716,0.883,2.210,4.105,0.089,-25.37,0.5404,0.6131,0.6891,0.6870,0.5559,0.9044,0.7300
112,0,in_cluster,0,0,12,2.837,3.783,0.865,1.271,4.105,0.089,-25.43,0.6132,0.6104,0.6987,0.5646,0.2475,0.8893,0.7301
113,0,in_cluster,0,0,12,2.787,3.780,0.843,1.277,4.105,0.089,-25.54,0.5203,0.5491,0.6650,0.4834,0.1754,0.9341,0.7268
114,0,in_cluster,0,0,12,2.859,4.716,0.794,1.694,4.105,0.089,-29.49,0.4004,0.5875,0.6808,0.4846,0.2154,0.9185,0.7282
115,0,in_cluster,0,0,12,2.822,3.996,0.834,1.511,4.105,0.089,-26.23,0.3826,0.6512,0.7162,0.4906,0.1753,0.9115,0.7313
116,0,in_cluster,0,0,12,3.275,4.100,0.846,2.221,4.105,0.089,-26.82,0.3647,0.5831,0.6793,0.5802,0.2097,0.9406,0.7292
117,0,in_cluster,0,0,12,2.953,3.716,0.852,1.535,4.105,0.089,-25.27,0.3749,0.5710,0.6658,0.4528,0.2367,0.9181,0.7225
118,0,in_cluster,0,0,12,3.114,4.242,0.857,1.901,4.105,0.089,-26.63,0.3088,0.6081,0.6886,0.4330,0.1079,0.9040,0.7215
119,0,in_cluster,0,0,4,2.783,4.298,0.744,2.041,4.153,0.088,-26.96,0.3438,0.5965,0.6891,0.3723,0.0601,0.8973,0.7215
120,0,in_cluster,0,0,4,2.813,4.027,0.770,1.926,4.153,0.088,-26.06,0.5547,0.6032,0.6868,0.4889,0.1822,0.8921,0.7225
121,0,in_cluster,0,0,4,2.976,4.353,0.744,2.282,4.153,0.088,-27.39,0.3862,0.6229,0.6956,0.4894,0.2408,0.9377,0.7225
122,0,in_cluster,0,0,4,2.775,4.331,0.695,2.276,4.153,0.088,-27.27,0.6717,0.6473,0.7153,0.5166,0.3838,0.9160,0.7225
123,0,in_cluster,0,0,4,3.069,3.782,0.703,2.597,4.153,0.088,-25.20,0.5378,0.6418,0.7071,0.6136,0.5000,0.8762,0.7225
124,0,in_cluster,0,0,4,3.270,4.116,0.742,2.731,4.153,0.088,-26.48,0.4447,0.5769,0.6694,0.5190,0.3008,0.8837,0.7225
125,0,in_cluster,0,0,4,3.035,4.467,0.755,2.232,4.153,0.088,-27.97,0.7282,0.5670,0.6623,0.6671,0.3395,0.8763,0.7247
126,0,in_cluster,0,0,4,3.805,4.653,0.733,3.281,4.153,0.088,-28.90,0.7063,0.6248,0.6943,0.7603,0.5948,0.8734,0.7275
127,0,in_cluster,0,0,4,2.696,3.808,0.699,2.085,4.153,0.088,-25.33,0.6190,0.6590,0.7172,0.4882,0.2223,0.8964,0.7275
128,0,in_cluster,0,0,4,3.147,4.169,0.723,2.599,4.153,0.088,-26.76,0.6538,0.6261,0.6988,0.6071,0.3105,0.9006,0.7279
129,0,in_cluster,0,0,12,3.471,4.391,0.892,2.282,4.105,0.089,-27.69,0.7786,0.5730,0.6604,0.7614,0.5647,0.8768,0.7289
130,0,in_cluster,0,0,12,4.013,4.630,0.928,2.908,4.105,0.089,-28.89,0.6699,0.5892,0.6632,0.7667,0.7205,0.9305,0.7268
131,0,beyond,0,0,1,4.661,5.476,1.060,2.262,4.852,0.020,-33.51,0.7330,0.5938,0.6790,0.8012,0.8031,0.8991,0.7244
132,0,in_cluster,0,0,12,4.252,4.776,0.960,3.033,4.105,0.089,-29.84,0.5357,0.5654,0.6724,0.7542,0.6942,0.9209,0.7239
133,0,in_cluster,0,0,12,3.908,4.605,0.946,2.628,4.105,0.089,-29.07,0.8017,0.5665,0.6716,0.8084,0.6952,0.9289,0.7239
134,0,in_cluster,0,0,12,3.812,5.932,0.909,2.590,4.105,0.089,-35.35,0.8969,0.6133,0.6980,0.8499,0.7822,0.8612,0.7268
135,0,in_cluster,0,0,12,3.613,5.430,0.874,2.503,4.105,0.089,-33.09,0.8813,0.6840,0.7370,0.8309,0.7990,0.9261,0.7282
136,0,in_cluster,0,0,12,3.810,4.840,0.855,2.942,4.105,0.089,-30.18,0.8823,0.7418,0.7693,0.8545,0.8918,0.9646,0.7247
137,0,in_cluster,0,0,12,3.862,4.821,0.867,3.056,4.105,0.089,-30.09,0.8710,0.7445,0.7675,0.8571,0.8835,0.9408,0.7220
138,0,in_cluster,0,0,12,3.690,5.399,0.870,2.819,4.105,0.089,-32.96,0.7364,0.6814,0.7204,0.8034,0.7337,0.9047,0.7239
139,0,in_cluster,0,0,4,3.159,5.185,0.827,2.297,4.153,0.088,-31.39,0.4944,0.6108,0.6780,0.7022,0.4247,0.9112,0.7268
140,0,in_cluster,0,0,4,2.821,4.458,0.775,1.876,4.153,0.088,-28.00,0.4335,0.6518,0.7021,0.4945,0.2108,0.8832,0.7244
141,0,in_cluster,0,0,4,2.815,4.144,0.751,1.968,4.153,0.088,-26.66,0.4004,0.7017,0.7412,0.5264,0.0978,0.8728,0.7220
142,0,in_cluster,0,0,4,2.668,3.820,0.725,1.992,4.153,0.088,-25.37,0.7361,0.7376,0.7660,0.6799,0.4237,0.8799,0.7225
143,0,in_cluster,0,0,4,3.021,4.401,0.686,2.602,4.153,0.088,-27.75,0.6909,0.7742,0.7945,0.7727,0.6121,0.8866,0.7225
144,0,in_cluster,0,0,4,2.927,4.722,0.652,2.494,4.153,0.088,-29.20,0.5286,0.7669,0.7803,0.7379,0.5254,0.8876,0.7225
145,0,in_cluster,0,0,4,2.748,5.277,0.633,2.276,4.153,0.088,-31.54,0.5959,0.7275,0.7382,0.7030,0.3294,0.8807,0.7257
146,0,in_cluster,0,0,4,2.483,5.034,0.700,1.646,4.153,0.088,-30.46,0.4510,0.6774,0.7016,0.5709,0.1455,0.8550,0.7291
147,0,in_cluster,0,0,4,2.474,4.632,0.758,1.280,4.153,0.088,-28.75,0.3668,0.6591,0.6790,0.4345,0.0436,0.8487,0.7292
148,0,in_cluster,0,0,4,2.443,4.626,0.751,1.254,4.153,0.088,-28.73,0.4796,0.6572,0.6755,0.5116,0.0928,0.8585,0.7268
149,0,in_cluster,0,0,4,2.551,4.194,0.744,1.595,4.153,0.088,-26.87,0.5568,0.6746,0.6989,0.5607,0.2314,0.8602,0.7256
150,0,in_cluster,0,0,4,2.614,4.628,0.680,2.022,4.153,0.088,-28.75,0.5258,0.7246,0.7287,0.6346,0.2864,0.8681,0.7275
151,0,in_cluster,0,0,4,2.725,5.317,0.625,2.336,4.153,0.088,-31.64,0.5804,0.7686,0.7589,0.7374,0.3663,0.8727,0.7286
152,0,in_cluster,0,0,4,2.850,5.835,0.628,2.416,4.153,0.088,-32.72,0.7247,0.7738,0.7481,0.7364,0.4415,0.8671,0.7292
153,0,in_cluster,0,0,4,3.036,6.307,0.652,2.588,4.153,0.088,-33.36,0.6680,0.6988,0.6570,0.7092,0.2701,0.8410,0.7288
154,0,in_cluster,0,0,4,2.468,6.113,0.674,1.570,4.153,0.088,-31.80,0.4206,0.6585,0.6496,0.5515,0.2227,0.8412,0.7256
155,0,in_cluster,0,0,4,2.490,5.825,0.660,1.786,4.153,0.088,-31.82,0.5665,0.7337,0.6986,0.6004,0.2179,0.8329,0.7239
156,0,in_cluster,0,0,4,2.592,5.774,0.636,2.068,4.153,0.088,-32.05,0.4976,0.7357,0.6901,0.5986,0.2580,0.8331,0.7219
157,0,in_cluster,0,0,4,2.569,5.915,0.657,1.949,4.153,0.088,-32.03,0.4081,0.7028,0.6579,0.4474,0.0736,0.8353,0.7219
158,0,in_cluster,0,0,4,2.635,5.908,0.717,1.788,4.153,0.088,-32.19,0.4780,0.6303,0.6334,0.5570,0.1548,0.8283,0.7225
159,0,in_cluster,0,0,4,2.346,6.100,0.689,1.151,4.153,0.088,-31.51,0.3822,0.6156,0.6296,0.4773,0.1532,0.8348,0.7258
160,0,in_cluster,0,0,4,2.345,5.745,0.696,1.232,4.153,0.088,-31.46,0.4311,0.6375,0.6384,0.5361,0.1254,0.8248,0.7258
161,0,in_cluster,0,0,4,2.619,4.559,0.746,1.611,4.153,0.088,-28.45,0.5564,0.6394,0.6519,0.4803,0.1790,0.8371,0.7225
162,0,in_cluster,0,0,4,2.947,5.275,0.745,2.197,4.153,0.088,-31.70,0.5966,0.6660,0.6677,0.5896,0.3282,0.8641,0.7225
163,0,in_cluster,0,0,4,2.764,5.349,0.739,1.985,4.153,0.088,-31.78,0.5395,0.6758,0.6677,0.5232,0.2593,0.8257,0.7247
164,0,in_cluster,0,0,4,3.194,5.322,0.827,2.341,4.153,0.088,-32.06,0.5990,0.6224,0.6438,0.7006,0.4014,0.8224,0.7258
165,0,in_cluster,0,0,4,3.411,4.951,0.865,2.354,4.153,0.088,-30.32,0.6840,0.5566,0.6277,0.7487,0.5269,0.8501,0.7292
166,0,in_cluster,0,0,4,3.492,5.452,0.837,2.523,4.153,0.088,-32.73,0.4795,0.5324,0.6307,0.6257,0.4939,0.8363,0.7302
167,0,in_cluster,0,0,4,3.446,6.722,0.775,2.676,4.153,0.088,-34.69,0.4532,0.5050,0.6281,0.5730,0.4525,0.8190,0.7282
168,0,in_cluster,0,0,4,3.523,6.349,0.793,2.705,4.153,0.088,-34.93,0.4933,0.5043,0.6280,0.5790,0.4719,0.8197,0.7255
169,0,in_cluster,0,0,4,2.930,5.119,0.829,1.717,4.153,0.088,-31.04,0.5377,0.5705,0.6493,0.4988,0.2564,0.8187,0.7246
170,0,in_cluster,0,0,4,2.901,5.111,0.830,1.804,4.153,0.088,-30.99,0.6204,0.6231,0.6736,0.5610,0.2724,0.8220,0.7268
171,0,in_cluster,0,0,4,2.800,4.165,0.812,1.840,4.153,0.088,-26.75,0.6102,0.6629,0.7019,0.5158,0.3871,0.8284,0.7292
