idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
52,0,in_cluster,0,13,9,2.622,3.085,0.156,2.007,3.727,0.216,-20.92,0.8208,0.3430,0.3507,0.6435,0.4355,0.4586,0.1618
53,0,in_cluster,0,7,13,3.123,3.246,0.593,2.637,2.703,0.013,-22.30,0.4855,0.3237,0.3487,0.3738,0.2678,0.7958,0.1021
54,0,in_cluster,0,7,6,2.993,3.121,0.112,2.339,3.508,0.124,-19.18,0.5260,0.2389,0.2408,0.4008,0.2235,0.9653,0.0694
55,0,in_cluster,0,7,4,2.483,2.576,0.558,2.217,3.292,0.009,-17.26,0.5414,0.2081,0.2158,0.4200,0.2813,0.8073,0.0539
56,0,in_cluster,0,4,7,3.055,3.170,0.465,2.579,3.292,0.009,-18.61,0.4682,0.1561,0.1908,0.4316,0.1985,0.8882,0.0231
57,0,in_cluster,0,13,7,2.878,3.552,0.437,2.764,2.703,0.013,-20.29,0.1696,0.0867,0.0848,0.0925,0.0597,0.8015,0.0212
58,0,in_cluster,0,13,14,3.151,3.435,0.572,2.312,5.130,0.000,-16.00,0.0829,0.0674,0.0674,0.0501,0.0443,0.6763,0.0096
59,0,in_cluster,0,14,13,3.082,3.343,0.401,2.366,5.130,0.000,-13.78,0.0674,0.0520,0.0578,0.0405,0.0405,0.6667,0.0039
60,0,in_cluster,0,14,13,3.049,3.355,0.400,2.440,5.130,0.000,-15.08,0.0289,0.0328,0.0501,0.0289,0.0231,0.7303,0.0077
61,0,in_cluster,0,14,13,3.019,3.352,0.403,2.431,5.130,0.000,-16.78,0.0405,0.0212,0.0424,0.0443,0.0250,0.7784,0.0058
62,0,in_cluster,0,14,13,2.981,3.330,0.395,2.440,5.130,0.000,-15.67,0.0385,0.0231,0.0462,0.0173,0.0096,0.7881,0.0019
63,0,in_cluster,0,14,13,2.963,3.310,0.390,2.447,5.130,0.000,-14.79,0.0328,0.0462,0.0539,0.0328,0.0135,0.8401,0.0000
64,0,in_cluster,0,14,9,2.697,3.739,0.051,1.406,4.415,0.019,-17.97,0.3025,0.2004,0.2620,0.5029,0.2582,0.6956,0.0462
65,0,in_cluster,0,9,8,4.010,7.286,0.146,4.214,5.683,0.001,-33.17,0.8979,0.4875,0.5087,0.8709,0.7996,0.5125,0.0790
66,0,in_cluster,0,9,1,4.173,6.079,0.509,3.544,3.465,0.009,-33.83,0.9268,0.3603,0.2929,0.7726,0.7341,0.4817,0.0790
67,0,in_cluster,0,9,1,3.947,4.143,0.709,3.210,3.465,0.009,-26.33,0.6455,0.2293,0.0829,0.4027,0.3622,0.7399,0.0597
68,0,in_cluster,0,12,1,3.686,3.832,0.472,1.985,5.091,0.000,-28.92,0.7303,0.5087,0.4027,0.6416,0.6031,0.8613,0.1657
69,0,in_cluster,0,12,9,4.812,5.007,0.344,2.971,4.360,0.004,-34.33,0.9229,0.5780,0.4933,0.7418,0.7688,0.7033,0.3969
70,0,in_cluster,0,9,12,3.870,4.149,0.477,2.681,4.360,0.004,-28.17,0.6069,0.3102,0.2370,0.5260,0.5183,0.4605,0.5029
71,0,in_cluster,0,9,15,2.988,3.140,0.619,2.184,4.325,0.022,-20.43,0.2871,0.2794,0.2139,0.2312,0.1908,0.6705,0.4759
72,0,in_cluster,0,12,15,2.451,2.806,0.630,2.240,3.532,0.001,-19.50,0.5299,0.4682,0.4181,0.6455,0.5106,0.6513,0.4258
73,0,in_cluster,0,12,15,2.298,3.005,0.574,2.198,3.532,0.001,-20.07,0.5395,0.4451,0.4143,0.6146,0.4547,0.4971,0.3988
74,0,in_cluster,0,12,9,2.454,3.350,0.373,2.356,4.360,0.004,-23.77,0.4547,0.2582,0.2331,0.1753,0.1522,0.2042,0.3353
75,0,in_cluster,0,12,9,2.641,3.420,0.390,2.443,4.360,0.004,-23.54,0.4123,0.2466,0.2081,0.1618,0.1310,0.1734,0.2408
76,0,in_cluster,0,12,6,2.417,3.556,0.375,2.252,4.278,0.000,-25.69,0.5106,0.2697,0.2755,0.3179,0.3507,0.3507,0.2081
77,0,in_cluster,0,12,6,2.450,3.581,0.406,2.413,4.278,0.000,-25.75,0.5838,0.2505,0.2505,0.2794,0.3468,0.3314,0.1888
78,0,in_cluster,0,12,0,2.803,5.350,0.204,2.222,6.804,0.000,-26.80,0.8651,0.6782,0.6667,0.7283,0.6551,0.1618,0.4605
79,0,in_cluster,0,12,0,3.615,5.670,0.234,2.723,6.804,0.000,-29.41,0.8170,0.8324,0.8015,0.9441,0.8690,0.1445,0.4624
80,0,in_cluster,0,12,9,2.203,7.651,0.008,2.033,4.360,0.004,-25.30,0.7206,0.6358,0.5934,0.7861,0.5915,0.3584,0.6069
81,0,in_cluster,0,12,9,2.282,4.885,0.130,2.371,4.360,0.004,-25.48,0.7245,0.4894,0.4644,0.6031,0.3796,0.2254,0.1060
82,0,in_cluster,0,5,11,3.356,3.451,0.927,2.544,3.666,0.055,-14.98,0.2524,0.3468,0.3757,0.3276,0.3603,0.0809,0.1484
83,0,in_cluster,0,5,12,2.659,3.748,0.182,2.490,4.203,0.091,-20.10,0.3622,0.3487,0.4297,0.4046,0.5029,0.1040,0.3276
84,0,in_cluster,0,5,12,2.403,3.118,0.165,2.109,4.203,0.091,-19.45,0.2486,0.3738,0.4393,0.2042,0.3353,0.0443,0.5241
85,0,in_cluster,0,11,12,3.138,3.382,0.113,2.453,4.194,0.193,-13.95,0.1715,0.3372,0.3854,0.2235,0.2736,0.0077,0.6455
86,0,in_cluster,0,12,11,3.290,3.403,0.803,2.699,4.194,0.193,-14.82,0.5048,0.3796,0.4778,0.4277,0.4836,0.0154,0.7303
87,0,in_cluster,0,5,6,3.192,3.781,-0.019,2.503,3.329,0.090,-21.66,0.4143,0.6474,0.6590,0.4181,0.6146,0.0096,0.7418
88,0,in_cluster,0,5,6,2.287,2.838,0.092,1.653,3.329,0.090,-19.18,0.2428,0.6686,0.6416,0.2967,0.4335,0.1541,0.6763
89,0,in_cluster,0,5,6,2.824,3.002,0.108,2.049,3.329,0.090,-20.55,0.2582,0.6570,0.6474,0.4933,0.5896,0.3121,0.5414
90,0,in_cluster,0,5,6,2.346,3.546,-0.048,1.554,3.329,0.090,-19.32,0.3179,0.6378,0.6358,0.3892,0.5222,0.4066,0.4066
91,0,in_cluster,0,11,5,3.062,3.194,0.079,2.210,3.666,0.055,-13.72,0.1118,0.4220,0.3796,0.1638,0.2042,0.2717,0.3430
92,0,in_cluster,0,5,6,2.419,2.440,0.167,1.369,3.329,0.090,-19.49,0.1233,0.5877,0.5645,0.1715,0.3892,0.1464,0.2620
93,0,in_cluster,0,6,12,2.255,4.143,0.180,2.472,4.278,0.000,-24.50,0.3121,0.5376,0.5337,0.3025,0.4894,0.1426,0.3064
94,0,in_cluster,0,5,12,2.321,3.652,0.111,1.826,4.203,0.091,-19.26,0.3256,0.4778,0.4316,0.1965,0.4644,0.1002,0.3642
95,0,in_cluster,0,5,12,2.386,3.606,0.100,1.710,4.203,0.091,-19.41,0.3372,0.4952,0.4759,0.2389,0.5010,0.1638,0.2466
96,0,in_cluster,0,12,11,2.891,3.229,0.827,1.776,4.194,0.193,-14.24,0.2177,0.3545,0.3642,0.2563,0.3121,0.2890,0.3507
97,0,in_cluster,0,5,6,2.728,3.296,0.100,2.394,3.329,0.090,-20.29,0.2929,0.6975,0.7091,0.3391,0.6724,0.2852,0.5164
98,0,in_cluster,0,5,6,2.791,3.599,0.048,2.606,3.329,0.090,-20.46,0.3526,0.7052,0.7129,0.3372,0.6994,0.3911,0.4374
99,0,in_cluster,0,5,6,2.136,3.995,-0.142,1.628,3.329,0.090,-18.85,0.2640,0.6185,0.6532,0.3661,0.5877,0.3738,0.2890
100,0,in_cluster,0,5,6,2.645,4.423,-0.188,2.047,3.329,0.090,-20.06,0.3160,0.6397,0.6802,0.3603,0.6609,0.2216,0.4894
101,0,in_cluster,0,12,11,3.261,3.352,0.887,2.138,4.194,0.193,-14.65,0.1946,0.5106,0.5588,0.2678,0.3372,0.2640,0.6358
102,0,in_cluster,0,11,12,3.086,3.346,0.138,2.494,4.194,0.193,-13.79,0.2042,0.5241,0.5973,0.3160,0.3276,0.2755,0.7341
103,0,in_cluster,0,11,5,3.298,3.609,0.170,3.059,3.666,0.055,-14.47,0.2543,0.6166,0.6397,0.4759,0.4682,0.0906,0.7611
104,0,in_cluster,0,6,5,3.554,3.736,0.967,2.675,3.329,0.090,-23.54,0.4894,0.7842,0.7707,0.4066,0.6435,0.0925,0.7225
105,0,in_cluster,0,6,5,2.550,3.136,0.791,1.854,3.329,0.090,-21.47,0.1753,0.7418,0.7264,0.2755,0.4952,0.0944,0.6031
106,0,in_cluster,0,5,6,3.412,3.830,0.199,2.677,3.329,0.090,-22.38,0.6012,0.7168,0.6994,0.4952,0.7572,0.2177,0.5819
107,0,in_cluster,0,6,5,2.558,2.603,0.876,1.638,3.329,0.090,-19.95,0.1830,0.7360,0.7187,0.3006,0.5992,0.2543,0.5588
108,0,in_cluster,0,9,5,3.131,5.430,0.449,2.759,5.312,0.012,-29.78,0.5761,0.5607,0.5356,0.6782,0.5376,0.3256,0.5780
109,0,in_cluster,0,7,9,3.011,3.053,0.226,2.473,2.955,0.798,-24.29,0.5723,0.3757,0.3969,0.6744,0.5395,0.1484,0.5877
110,0,in_cluster,0,7,9,2.505,3.647,-0.131,2.218,2.955,0.798,-22.90,0.4220,0.3160,0.3141,0.1888,0.2486,0.2274,0.5742
111,0,in_cluster,0,6,7,2.357,4.902,0.302,2.515,3.508,0.124,-25.18,0.5010,0.5164,0.5106,0.1773,0.3776,0.0231,0.5703
112,0,in_cluster,0,6,7,2.205,4.886,0.284,2.321,3.508,0.124,-24.84,0.4933,0.4721,0.4971,0.2119,0.3661,0.1387,0.5761
113,0,in_cluster,0,7,9,2.519,3.400,-0.250,1.804,2.955,0.798,-22.94,0.3083,0.3006,0.3025,0.2216,0.1946,0.1156,0.5607
114,0,in_cluster,0,7,12,3.574,4.289,0.315,2.650,3.771,0.003,-26.15,0.4528,0.3198,0.3295,0.4566,0.4528,0.0771,0.5511
115,0,in_cluster,0,6,9,4.626,4.648,0.692,3.493,4.264,0.071,-33.05,0.8536,0.6089,0.6224,0.8651,0.8574,0.1888,0.5684
116,0,in_cluster,0,9,6,3.536,4.468,0.277,2.455,4.264,0.071,-31.07,0.8728,0.7572,0.7341,0.8439,0.8536,0.6339,0.5800
117,0,in_cluster,0,6,9,3.484,3.485,0.475,2.414,4.264,0.071,-26.73,0.7129,0.6802,0.6281,0.7457,0.5934,0.7457,0.5472
118,0,in_cluster,0,6,7,2.797,3.384,0.510,2.502,3.508,0.124,-25.13,0.7071,0.5723,0.4836,0.6474,0.8189,0.7245,0.6108
119,0,in_cluster,0,6,9,3.297,3.997,0.333,2.878,4.264,0.071,-27.68,0.8516,0.5472,0.4085,0.7129,0.8304,0.9364,0.6744
120,0,in_cluster,0,6,8,3.246,3.992,-0.041,2.407,3.711,0.224,-27.61,0.7168,0.4759,0.3449,0.4509,0.5279,0.8170,0.6185
121,0,in_cluster,0,6,8,3.501,4.016,-0.107,2.487,3.711,0.224,-28.53,0.6320,0.5568,0.4412,0.5665,0.5414,0.6243,0.5106
122,0,in_cluster,0,6,8,2.688,3.887,-0.168,1.643,3.711,0.224,-26.02,0.6493,0.6609,0.5684,0.6320,0.5511,0.4990,0.3892
123,0,in_cluster,0,9,7,2.645,2.905,0.981,1.748,2.955,0.798,-23.36,0.5954,0.3526,0.3064,0.6089,0.4470,0.4104,0.2197
124,0,in_cluster,0,4,7,2.693,3.141,0.308,2.535,3.292,0.009,-17.58,0.4277,0.1830,0.1503,0.2100,0.2197,0.4663,0.1580
125,0,in_cluster,0,4,7,2.811,2.992,0.352,2.505,3.292,0.009,-17.90,0.3276,0.1503,0.0944,0.1291,0.1484,0.2678,0.1002
126,0,in_cluster,0,4,7,2.723,2.953,0.388,2.420,3.292,0.009,-17.66,0.4297,0.1715,0.1291,0.4470,0.2100,0.1792,0.0674
127,0,in_cluster,0,4,7,2.925,3.184,0.368,2.629,3.292,0.009,-18.23,0.5973,0.7457,0.7938,0.5434,0.2293,0.5838,0.9634
128,0,in_cluster,0,4,13,2.829,3.022,0.335,2.578,4.241,0.001,-17.94,0.3815,0.6744,0.7283,0.4894,0.1329,0.8844,0.9229
129,0,in_cluster,0,13,4,2.943,3.156,0.564,2.743,4.241,0.001,-18.14,0.0520,0.0482,0.0366,0.0212,0.0385,0.5588,0.0250
130,0,in_cluster,0,13,4,3.340,3.535,0.538,2.856,4.241,0.001,-15.47,0.1561,0.0424,0.0308,0.0385,0.0559,0.1368,0.0250
131,0,in_cluster,0,13,14,3.522,3.691,0.554,2.409,5.130,0.000,-14.54,0.1927,0.0193,0.0193,0.0366,0.0539,0.3854,0.0250
132,0,in_cluster,0,13,14,3.221,3.470,0.588,2.508,5.130,0.000,-13.56,0.0193,0.0096,0.0154,0.0058,0.0347,0.4239,0.0250
133,0,in_cluster,0,13,14,3.364,3.410,0.602,2.589,5.130,0.000,-13.84,0.0154,0.0173,0.0173,0.0116,0.0270,0.5279,0.0250
134,0,in_cluster,0,13,14,3.244,3.333,0.599,2.574,5.130,0.000,-12.38,0.0135,0.0289,0.0231,0.0270,0.0289,0.5356,0.0250
135,0,in_cluster,0,13,14,3.223,3.308,0.598,2.549,5.130,0.000,-13.26,0.0096,0.0250,0.0212,0.0000,0.0154,0.5453,0.0250
136,0,in_cluster,0,13,14,3.176,3.278,0.591,2.502,5.130,0.000,-12.97,0.0116,0.0077,0.0019,0.0019,0.0193,0.6416,0.0250
137,0,in_cluster,0,13,14,3.195,3.307,0.600,2.539,5.130,0.000,-11.74,0.0058,0.0116,0.0135,0.0077,0.0212,0.5915,0.0250
138,0,in_cluster,0,14,9,3.293,4.152,0.022,1.932,4.415,0.019,-19.75,0.3430,0.1638,0.1946,0.4817,0.2254,0.6744,0.0462
139,0,in_cluster,0,14,9,4.020,5.471,-0.057,2.034,4.415,0.019,-22.41,0.5183,0.3218,0.3584,0.7592,0.5607,0.3237,0.0462
140,0,in_cluster,0,9,14,3.664,3.712,0.938,1.488,4.415,0.019,-21.22,0.5125,0.2274,0.1927,0.5819,0.4277,0.2659,0.0250
141,0,in_cluster,0,15,9,2.842,3.541,0.150,2.342,4.325,0.022,-19.30,0.2293,0.1002,0.0482,0.1175,0.1021,0.4220,0.0636
142,0,in_cluster,0,1,9,3.802,4.044,0.202,1.873,3.465,0.009,-25.45,0.4605,0.1773,0.1002,0.5453,0.4566,0.4123,0.0617
143,0,in_cluster,0,1,9,3.511,4.306,0.200,1.726,3.465,0.009,-28.38,0.5665,0.1233,0.0520,0.5877,0.4971,0.3295,0.0655
144,0,in_cluster,0,15,1,3.033,3.213,0.113,2.004,2.934,0.445,-20.16,0.3468,0.2158,0.2428,0.3295,0.3757,0.0848,0.0578
145,0,in_cluster,0,15,1,2.994,3.124,0.149,2.037,2.934,0.445,-20.04,0.3545,0.2216,0.2524,0.3584,0.3931,0.3198,0.0713
146,0,in_cluster,0,1,9,3.255,3.256,0.195,2.582,3.465,0.009,-22.42,0.4066,0.0443,0.0000,0.2486,0.2081,0.4027,0.1387
147,0,in_cluster,0,9,1,3.019,3.348,0.737,2.483,3.465,0.009,-22.30,0.4085,0.0809,0.0096,0.2062,0.1792,0.3622,0.1407
148,0,in_cluster,0,15,1,2.336,3.058,0.191,1.862,2.934,0.445,-18.29,0.2601,0.1850,0.1272,0.2274,0.3160,0.1715,0.1040
149,0,in_cluster,0,15,1,2.484,3.185,0.125,1.799,2.934,0.445,-18.65,0.3102,0.1580,0.1407,0.1850,0.2929,0.1676,0.1118
150,0,in_cluster,0,8,1,2.923,3.529,0.508,2.554,3.154,0.181,-28.23,0.8882,0.6590,0.7303,0.7341,0.8516,0.5202,0.1522
151,0,in_cluster,0,1,8,3.209,3.403,0.375,2.812,3.154,0.181,-27.36,0.8112,0.7476,0.7765,0.7303,0.8863,0.3545,0.1233
152,0,in_cluster,0,1,9,4.316,4.802,0.354,3.465,3.465,0.009,-31.54,0.7823,0.2023,0.0559,0.5645,0.5723,0.4374,0.0925
153,0,in_cluster,0,1,8,2.940,3.709,0.255,2.530,3.154,0.181,-26.55,0.6667,0.4393,0.3873,0.4432,0.6069,0.6012,0.0751
154,0,in_cluster,0,8,0,4.581,5.769,0.371,3.227,5.379,0.014,-36.01,0.9884,0.9210,0.9114,0.9788,0.9692,0.4046,0.4239
155,0,in_cluster,0,0,8,4.568,4.930,0.528,2.769,5.379,0.014,-33.62,0.9961,0.9961,0.9942,0.9904,0.9961,0.4200,0.7283
156,0,in_cluster,0,8,0,4.560,4.955,0.495,3.706,5.379,0.014,-34.99,0.9403,0.9923,0.9923,0.9306,0.9942,0.6224,0.8285
157,0,in_cluster,0,0,3,3.966,4.741,0.623,3.615,4.821,0.000,-30.78,0.7938,0.9056,0.9480,0.8478,0.9152,0.6455,0.7476
158,0,in_cluster,0,0,9,2.939,9.704,-0.140,2.729,6.753,0.000,-27.53,0.7881,0.9595,0.9692,0.9557,0.9750,0.5973,0.7688
159,0,in_cluster,0,0,9,3.566,8.218,0.100,2.975,6.753,0.000,-29.57,0.9499,0.9615,0.9788,0.9229,0.9788,0.5954,0.7919
160,0,in_cluster,0,3,10,4.965,5.074,1.125,4.055,3.160,0.344,-28.72,0.7996,0.9345,0.9557,0.7900,0.9538,0.7726,0.8324
161,0,in_cluster,0,10,3,3.428,3.471,-0.033,2.473,3.160,0.344,-21.73,0.5145,0.8998,0.9345,0.6840,0.8940,0.7534,0.8478
162,0,in_cluster,0,10,3,2.830,3.544,-0.088,1.955,3.160,0.344,-19.87,0.3892,0.8613,0.8902,0.5145,0.7495,0.8362,0.8748
163,0,in_cluster,0,3,10,4.475,4.504,1.035,3.296,3.160,0.344,-25.99,0.5434,0.8921,0.9017,0.6262,0.8632,0.9114,0.8613
164,0,in_cluster,0,10,3,2.488,3.438,0.024,2.243,3.160,0.344,-18.95,0.4451,0.8902,0.8998,0.5684,0.8208,0.9171,0.8593
165,0,in_cluster,0,3,10,3.296,3.788,0.913,2.222,3.160,0.344,-23.00,0.3796,0.8786,0.8805,0.5511,0.7052,0.9037,0.8555
166,0,in_cluster,0,3,10,3.312,3.709,0.940,2.311,3.160,0.344,-22.71,0.4432,0.8690,0.8767,0.6647,0.8266,0.9075,0.8536
167,0,in_cluster,0,9,8,2.172,6.361,-0.008,2.395,5.683,0.001,-27.48,0.9595,0.9017,0.9191,0.9711,0.9634,0.9287,0.8516
168,0,in_cluster,0,9,6,2.122,4.879,0.074,2.372,4.264,0.071,-27.38,0.9441,0.8593,0.8728,0.9268,0.9133,0.9615,0.8170
169,0,in_cluster,0,6,7,2.265,4.153,0.446,2.202,3.508,0.124,-24.94,0.6166,0.5896,0.5665,0.6705,0.6012,0.9229,0.7592
170,0,in_cluster,0,6,8,2.466,3.985,0.159,2.464,3.711,0.224,-25.41,0.5857,0.4239,0.3468,0.4875,0.4663,0.6532,0.6859
171,0,in_cluster,0,6,8,3.381,3.647,0.305,2.989,3.711,0.224,-28.09,0.7572,0.5838,0.4682,0.5800,0.7129,0.5067,0.6204
